time,temp_f,rh_pct,precip_in,wind_mph,solar_wm2,snow,fems_mc10,fems_mc100,fems_mc1000,fems_sc,fems_erc,fems_bi
2026-05-23T00:00:00Z,73,10,0,9,519,0,6.11,8.34,9.92,4.13,58.41,37.56
2026-05-23T01:00:00Z,71,11,0,8,330,0,6,8.32,9.91,3.77,58.49,36.02
2026-05-23T02:00:00Z,65,14,0,5,114,0,5.89,8.31,9.9,2.78,58.39,31.29
2026-05-23T03:00:00Z,59,17,0,3,3,0,5.98,8.29,9.9,2.19,57.96,27.94
2026-05-23T04:00:00Z,47,26,0,3,0,0,5.98,8.42,9.91,2.04,57.22,26.9
2026-05-23T05:00:00Z,41,33,0,0,0,0,6,8.41,10,1.52,56.06,23.22
2026-05-23T06:00:00Z,38,35,0,3,0,0,6.05,8.41,9.99,1.66,54.92,24
2026-05-23T07:00:00Z,35,39,0,1,0,0,6.03,8.41,9.99,1.33,54.08,21.51
2026-05-23T08:00:00Z,32,42,0,0,0,0,6.01,8.4,9.99,1.21,53.38,20.5
2026-05-23T09:00:00Z,31,45,0,0,0,0,6.04,8.4,9.99,1.17,52.74,20.04
2026-05-23T10:00:00Z,29,46,0,0,0,0,6.02,8.4,9.99,1.13,52.23,19.68
2026-05-23T11:00:00Z,28,49,0,0,0,0,6,8.39,9.99,1.11,51.84,19.41
2026-05-23T12:00:00Z,27,52,0,0,0,0,5.99,8.39,9.99,1.09,51.45,19.16
2026-05-23T13:00:00Z,36,42,0,0,34,0,5.97,8.39,9.88,1.08,51.59,19.11
2026-05-23T14:00:00Z,54,29,0,1,178,0,6.12,8.24,9.88,1.15,52.08,19.77
2026-05-23T15:00:00Z,66,21,0,2,383,0,6.09,8.24,9.88,1.32,53.37,21.32
2026-05-23T16:00:00Z,68,16,0,6,594,0,6.5,8.23,9.88,2.06,54.38,26.36
2026-05-23T17:00:00Z,72,15,0,5,781,0,6.44,8.21,9.87,2.03,55.46,26.46
2026-05-23T18:00:00Z,74,13,0,4,950,0,6.7,8.2,9.86,2,56.15,26.41
2026-05-23T19:00:00Z,75,13,0,10,1108,0,6.73,8.17,9.86,3.69,56.83,35.19
2026-05-23T20:00:00Z,75,12,0,10,1068,0,6.82,8.15,9.84,3.91,57.32,36.28
2026-05-23T21:00:00Z,74,11,0,12,1026,0,6.7,8.12,9.83,4.8,57.82,40.04
2026-05-23T22:00:00Z,75,11,0,11,893,0,6.56,8.1,9.82,4.6,58.25,39.39
2026-05-23T23:00:00Z,76,12,0,6,628,0,6.44,8.08,9.8,3.03,58.55,32.61
2026-05-24T00:00:00Z,73,13,0,9,451,0,6.3,8.07,9.79,3.97,58.67,36.94
2026-05-24T01:00:00Z,72,15,0,9,308,0,6.16,8.05,9.79,3.88,58.63,36.52
2026-05-24T02:00:00Z,67,19,0,7,110,0,6.03,8.04,9.78,3.1,58.4,32.88
2026-05-24T03:00:00Z,60,25,0,4,4,0,6.12,8.15,9.77,2.17,57.6,27.73
2026-05-24T04:00:00Z,51,32,0,0,0,0,6.18,8.14,9.89,1.48,56.31,23.01
2026-05-24T05:00:00Z,44,39,0,1,0,0,6.23,8.14,9.89,1.4,55.22,22.23
2026-05-24T06:00:00Z,41,44,0,1,0,0,6.19,8.13,9.89,1.29,54.12,21.2
2026-05-24T07:00:00Z,38,48,0,0,0,0,6.21,8.13,9.88,1.16,53.16,20.08
2026-05-24T08:00:00Z,35,53,0,0,0,0,6.19,8.22,9.88,1.12,52.29,19.54
2026-05-24T09:00:00Z,35,53,0,1,0,0,6.16,8.22,9.88,1.12,51.63,19.49
2026-05-24T10:00:00Z,33,54,0,0,0,0,6.16,8.22,9.88,1.06,51.26,18.88
2026-05-24T11:00:00Z,32,58,0,0,0,0,6.35,8.21,9.88,1.04,50.83,18.65
2026-05-24T12:00:00Z,31,64,0,0,0,0,6.58,8.21,9.88,1.01,50.22,18.33
2026-05-24T13:00:00Z,40,52,0,0,34,0,6.91,8.21,9.88,1,49.8,18.14
2026-05-24T14:00:00Z,58,38,0,0,177,0,7.56,8.2,9.75,1.04,50.51,18.61
2026-05-24T15:00:00Z,66,27,0,3,379,0,7.5,8.1,9.75,1.37,52.15,21.44
2026-05-24T16:00:00Z,68,24,0,5,585,0,8.09,8.09,9.74,1.78,53.16,24.39
2026-05-24T17:00:00Z,71,21,0,7,775,0,8.18,8.11,9.74,2.3,54.14,27.71
2026-05-24T18:00:00Z,74,20,0,4,924,0,8.26,8.09,9.73,1.87,54.97,25.35
2026-05-24T19:00:00Z,73,16,0,12,1026,0,8.32,8.03,9.72,4.02,55.67,36.24
2026-05-24T20:00:00Z,74,18,0,13,1047,0,8.07,7.96,9.71,4.58,56.47,38.78
2026-05-24T21:00:00Z,74,15,0,10,1007,0,7.84,7.94,9.7,3.76,57.02,35.58
2026-05-24T22:00:00Z,75,14,0,11,891,0,7.64,7.94,9.69,4.24,57.49,37.71
2026-05-24T23:00:00Z,74,15,0,11,739,0,7.46,7.95,9.68,4.35,57.85,38.28
2026-05-25T00:00:00Z,75,16,0,9,562,0,7.27,7.95,9.67,3.7,58.05,35.61
2026-05-25T01:00:00Z,72,17,0,10,316,0,7.06,7.94,9.66,3.99,58.12,36.85
2026-05-25T02:00:00Z,67,15,0,6,114,0,6.89,7.94,9.65,2.73,58.06,30.95
2026-05-25T03:00:00Z,57,22,0,1,3,0,6.98,7.99,9.65,1.72,57.72,24.95
2026-05-25T04:00:00Z,47,32,0,0,0,0,7,7.99,9.78,1.53,56.63,23.43
2026-05-25T05:00:00Z,43,37,0,0,0,0,7,7.99,9.77,1.37,55.49,22.07
2026-05-25T06:00:00Z,39,41,0,0,0,0,7.06,7.99,9.77,1.26,54.39,21.05
2026-05-25T07:00:00Z,37,46,0,0,0,0,7.02,8.03,9.77,1.19,53.47,20.34
2026-05-25T08:00:00Z,36,50,0,2,0,0,7.05,8.03,9.77,1.27,52.64,20.82
2026-05-25T09:00:00Z,38,51,0,1,0,0,7.02,8.03,9.77,1.14,51.99,19.71
2026-05-25T10:00:00Z,37,51,0,1,0,0,6.99,8.03,9.76,1.12,51.63,19.47
2026-05-25T11:00:00Z,43,51,0,0,0,0,7.03,8.03,9.76,1.07,51.44,18.99
2026-05-25T12:00:00Z,50,50,0,7,0,0,7.37,8.03,9.76,1.88,51.27,24.63
2026-05-25T13:00:00Z,52,48,0,3,31,0,7.98,8.02,9.76,1.31,51.12,20.85
2026-05-25T14:00:00Z,56,47,0,4,100,0,8.71,8.06,9.76,1.46,50.95,21.86
2026-05-25T15:00:00Z,65,34,0,10,396,0,8.56,8.02,9.62,2.6,52.11,28.79
2026-05-25T16:00:00Z,67,32,0,7,385,0,8.93,8.02,9.62,2.11,52.85,26.33
2026-05-25T17:00:00Z,65,32,0,6,619,0,8.91,8.02,9.62,2.01,53.54,25.9
2026-05-25T18:00:00Z,61,42,0,13,271,0,9.13,8.04,9.61,3.69,53.63,34.28
2026-05-25T19:00:00Z,60,46,0,7,279,0,9.15,8.04,9.61,2.15,53.05,26.62
2026-05-25T20:00:00Z,53,76,0.02,4,46,0,9.25,8.05,9.74,0,37.5,0
2026-05-25T21:00:00Z,52,70,0.01,5,20,0,12.99,8.05,9.73,0,34.79,0
2026-05-25T22:00:00Z,49,92,0.07,2,28,0,19.66,8.05,9.73,0,31.62,0
2026-05-25T23:00:00Z,49,92,0.05,3,51,0,23.28,8.05,9.73,0,29.99,0
2026-05-26T00:00:00Z,49,90,0.04,3,54,0,25.87,8.05,9.83,0,28.67,0
2026-05-26T01:00:00Z,48,93,0.02,2,56,0,27.83,8.04,9.82,0,27.84,0
2026-05-26T02:00:00Z,48,92,0,2,62,0,28.13,8.04,9.82,0,29.99,0
2026-05-26T03:00:00Z,47,97,0,1,3,0,28.76,8.04,9.82,0,30.92,0
2026-05-26T04:00:00Z,45,98,0,1,0,0,28.94,8.04,9.82,0,30.34,0
2026-05-26T05:00:00Z,46,100,0,0,0,0,29.14,8.04,9.82,0,29.11,0
2026-05-26T06:00:00Z,43,100,0,0,0,0,29.41,8.04,9.82,0,28.67,0
2026-05-26T07:00:00Z,44,100,0,3,0,0,29.64,8.04,9.82,0,28.48,0
2026-05-26T08:00:00Z,45,100,0,2,0,0,29.84,8.03,9.88,0,28.28,0
2026-05-26T09:00:00Z,45,100,0.01,2,0,0,30.1,8.03,9.88,0,27.05,0
2026-05-26T10:00:00Z,42,100,0,0,0,0,30.1,8.07,9.88,0,27.94,0
2026-05-26T11:00:00Z,41,100,0,1,0,0,30.1,8.13,9.88,0,27.98,0
2026-05-26T12:00:00Z,39,100,0,0,0,0,30.28,8.22,9.88,0,27.83,0
2026-05-26T13:00:00Z,44,100,0,0,45,0,30.18,8.34,9.88,0,28.12,0
2026-05-26T14:00:00Z,50,89,0,3,198,0,30.31,8.56,9.88,0,29.36,0
2026-05-26T15:00:00Z,57,59,0,8,403,0,28.91,8.99,9.81,0.52,32.59,11.07
2026-05-26T16:00:00Z,60,51,0,8,594,0,26.12,9.49,9.8,1.51,36.29,19.01
2026-05-26T17:00:00Z,63,35,0,12,782,0,23.11,8.62,9.87,2.68,40.55,26
2026-05-26T18:00:00Z,64,35,0,13,931,0,20.35,9.51,9.87,3.22,42.92,29.05
2026-05-26T19:00:00Z,65,33,0,12,900,0,18.1,10.91,9.86,3.19,43.97,29.26
2026-05-26T20:00:00Z,66,30,0,13,866,0,16.4,12.2,9.86,3.63,44.47,31.2
2026-05-26T21:00:00Z,68,22,0,14,859,0,15.11,13.08,9.89,4.1,44.91,33.16
2026-05-26T22:00:00Z,68,22,0,13,853,0,14.21,13.66,9.88,4.02,45.45,33.02
2026-05-26T23:00:00Z,69,21,0,14,695,0,13.57,14.06,9.88,4.5,45.84,34.93
2026-05-27T00:00:00Z,66,22,0,11,437,0,12.95,14.32,9.87,3.67,46.19,31.92
2026-05-27T01:00:00Z,65,23,0,12,273,0,12.4,14.48,9.86,3.99,46.39,33.22
2026-05-27T02:00:00Z,62,24,0,11,130,0,11.95,14.59,9.86,3.63,46.43,31.84
2026-05-27T03:00:00Z,57,29,0,9,5,0,11.62,14.32,10.05,2.98,46.05,28.96
2026-05-27T04:00:00Z,54,34,0,7,0,0,11.39,14.16,10.11,2.36,45.62,25.91
2026-05-27T05:00:00Z,51,39,0,7,0,0,11.3,14.21,10.15,2.23,44.83,25.03
2026-05-27T06:00:00Z,48,48,0,5,0,0,11.42,14.34,10.18,1.75,43.75,22.12
2026-05-27T07:00:00Z,54,44,0,11,0,0,11.4,14.33,10.21,2.84,43.01,27.44
2026-05-27T08:00:00Z,52,44,0,8,0,0,11.38,14.38,10.24,2.19,42.84,24.33
2026-05-27T09:00:00Z,49,50,0,6,0,0,11.34,14.77,10.27,1.81,42.26,22.11
2026-05-27T10:00:00Z,45,58,0,5,0,0,11.36,14.84,10.3,1.59,41.52,20.66
2026-05-27T11:00:00Z,46,43,0,5,0,0,11.51,14.62,10.32,1.56,41.25,20.42
2026-05-27T12:00:00Z,42,48,0,6,0,0,11.69,14.55,10.35,1.73,41.36,21.46
2026-05-27T13:00:00Z,47,40,0,6,37,0,11.63,14.57,10.37,1.75,41.47,21.59
2026-05-27T14:00:00Z,52,32,0,13,188,0,11.63,14.6,9.91,3.25,43.1,29.24
2026-05-27T15:00:00Z,54,30,0,15,395,0,11.67,14.6,9.92,3.91,43.71,32.04
2026-05-27T16:00:00Z,56,25,0,16,606,0,11.73,14.45,9.94,4.37,44.41,33.95
2026-05-27T17:00:00Z,59,26,0,17,792,0,11.44,14.47,9.95,4.89,45.11,36.01
2026-05-27T18:00:00Z,61,24,0,16,939,0,11.13,14.55,9.98,4.78,45.65,35.84
2026-05-27T19:00:00Z,64,21,0,14,1026,0,10.81,14.51,10.02,4.35,46.22,34.51
2026-05-27T20:00:00Z,65,19,0,14,1050,0,10.48,14.62,10.08,4.54,46.59,35.35
2026-05-27T21:00:00Z,66,15,0,17,1018,0,10.17,14.7,10.14,5.81,46.89,39.71
2026-05-27T22:00:00Z,66,14,0,15,913,0,9.89,14.62,10.22,5.31,47.26,38.22
2026-05-27T23:00:00Z,66,15,0,15,751,0,9.65,14.54,10.31,5.5,47.53,38.94
2026-05-28T00:00:00Z,65,16,0,16,552,0,9.45,14.47,10.38,5.99,47.63,40.56
2026-05-28T01:00:00Z,63,19,0,16,333,0,9.26,14.42,10.45,5.96,47.56,40.43
2026-05-28T02:00:00Z,60,24,0,13,124,0,9.08,14.39,10.51,4.63,47.23,35.87
2026-05-28T03:00:00Z,56,31,0,8,4,0,9,14.36,10.87,2.84,45.68,28.23
2026-05-28T04:00:00Z,55,35,0,9,0,0,9.02,14.33,11.29,2.84,43.74,27.64
2026-05-28T05:00:00Z,52,42,0,6,0,0,9.07,14.31,11.31,2.02,42.88,23.42
2026-05-28T06:00:00Z,52,44,0,8,0,0,9.08,14.29,11.32,2.29,42.09,24.62
2026-05-28T07:00:00Z,51,43,0,10,0,0,9.06,14.27,11.34,2.65,41.7,26.23
2026-05-28T08:00:00Z,49,41,0,7,0,0,9,14.25,11.35,2.03,41.61,23.15
2026-05-28T09:00:00Z,48,35,0,11,0,0,9.21,14.24,11.37,2.87,41.54,27.15
2026-05-28T10:00:00Z,47,44,0,10,0,0,9.42,14.22,11.38,2.66,41.48,26.18
2026-05-28T11:00:00Z,46,48,0,10,0,0,9.61,14.2,11.39,2.6,41.04,25.8
2026-05-28T12:00:00Z,46,52,0,10,0,0,9.8,14.34,11.4,2.53,40.36,25.28
2026-05-28T13:00:00Z,49,49,0,10,38,0,10.03,14.17,11.41,2.49,40.13,25.05
2026-05-28T14:00:00Z,53,42,0,13,188,0,10.02,14.15,10.76,3.19,41.91,28.63
2026-05-28T15:00:00Z,55,33,0,19,396,0,9.91,14.13,10.78,4.93,42.49,35.18
2026-05-28T16:00:00Z,57,32,0,17,604,0,9.99,14.1,10.79,4.55,43.1,34.12
2026-05-28T17:00:00Z,60,26,0,16,792,0,10.15,14.07,10.82,4.45,43.61,33.98
2026-05-28T18:00:00Z,62,24,0,17,937,0,10.14,14.02,10.85,5,44.2,36.05
2026-05-28T19:00:00Z,64,24,0,18,1021,0,9.88,13.95,10.89,5.59,44.83,38.2
2026-05-28T20:00:00Z,66,22,0,16,1045,0,9.61,13.87,10.94,5.12,45.33,36.89
2026-05-28T21:00:00Z,67,19,0,20,1008,0,9.35,13.78,10.99,6.83,45.77,42.3
2026-05-28T22:00:00Z,68,17,0,16,906,0,9.11,13.69,11.05,5.53,46.15,38.54
2026-05-28T23:00:00Z,67,15,0,19,748,0,8.9,13.61,11.1,6.91,46.46,42.82
2026-05-29T00:00:00Z,66,17,0,15,551,0,8.72,13.55,11.15,5.47,46.68,38.54
2026-05-29T01:00:00Z,63,21,0,18,334,0,8.55,13.5,11.19,6.64,46.7,42.13
2026-05-29T02:00:00Z,59,28,0,13,125,0,8.38,13.46,11.22,4.49,46.35,35.08
2026-05-29T03:00:00Z,56,32,0,11,4,0,8.46,13.43,11.24,3.53,45.52,31.13
2026-05-29T04:00:00Z,54,33,0,10,0,0,8.49,13.41,11.72,3.04,43.57,28.48
2026-05-29T05:00:00Z,52,35,0,7,0,0,8.42,13.39,11.73,2.24,43.16,24.67
2026-05-29T06:00:00Z,51,39,0,8,0,0,8.45,13.37,11.73,2.38,42.74,25.23
2026-05-29T07:00:00Z,49,46,0,6,0,0,8.44,13.5,11.74,1.91,42.1,22.63
2026-05-29T08:00:00Z,49,48,0,8,0,0,8.39,13.52,11.74,2.2,41.49,24
2026-05-29T09:00:00Z,49,50,0,9,0,0,8.51,13.5,11.74,2.34,41.03,24.58
2026-05-29T10:00:00Z,48,43,0,10,0,0,8.81,13.3,11.75,2.53,40.92,25.44
2026-05-29T11:00:00Z,47,49,0,7,0,0,9.17,13.47,11.75,1.95,40.63,22.5
2026-05-29T12:00:00Z,45,58,0,6,0,0,9.51,13.46,11.75,1.74,40.07,21.19
2026-05-29T13:00:00Z,46,59,0,4,36,0,9.86,13.44,11.75,1.39,39.33,18.97
2026-05-29T14:00:00Z,50,53,0,14,167,0,10.28,13.24,11.34,3.25,40.23,28.32
2026-05-29T15:00:00Z,53,44,0,12,389,0,10.11,13.23,11.34,2.88,40.76,26.95
2026-05-29T16:00:00Z,55,40,0,13,578,0,10.08,13.21,11.35,3.24,41.47,28.68
2026-05-29T17:00:00Z,57,36,0,15,802,0,10.18,13.18,11.37,3.9,42.09,31.46
2026-05-29T18:00:00Z,55,38,0,12,608,0,10.36,13.16,11.38,3.25,42.51,29.04
2026-05-29T19:00:00Z,58,35,0,15,861,0,10.21,13.13,11.39,4.14,42.9,32.62
2026-05-29T20:00:00Z,59,28,0,17,732,0,9.95,13.1,11.41,4.88,43.4,35.36
2026-05-29T21:00:00Z,59,30,0,16,819,0,9.73,13.07,11.43,4.72,43.89,35
2026-05-29T22:00:00Z,62,29,0,18,935,0,9.51,13.03,11.45,5.51,44.27,37.72
2026-05-29T23:00:00Z,56,33,0,17,494,0,9.3,12.99,11.46,5.22,44.48,36.9
2026-05-30T00:00:00Z,59,29,0,13,411,0,9.13,12.96,11.48,3.93,44.47,32.35
2026-05-30T01:00:00Z,58,26,0,12,331,0,8.95,12.93,11.49,3.65,44.58,31.31
2026-05-30T02:00:00Z,54,30,0,9,127,0,8.79,12.9,11.5,2.86,44.68,28
2026-05-30T03:00:00Z,48,38,0,4,5,0,8.9,12.88,11.51,1.75,44.24,22.24
2026-05-30T04:00:00Z,39,52,0,2,0,0,8.97,13.02,11.73,1.36,42.62,19.51
2026-05-30T05:00:00Z,34,59,0,2,0,0,8.93,13.01,11.8,1.25,41.18,18.45
2026-05-30T06:00:00Z,31,66,0,0,0,0,8.98,13,11.82,1.04,39.96,16.73
2026-05-30T07:00:00Z,29,67,0,0,0,0,9,13,11.83,0.98,39.07,16.1
2026-05-30T08:00:00Z,27,76,0,0,0,0,8.97,12.99,11.83,0.93,38.44,15.6
2026-05-30T09:00:00Z,25,72,0,0,0,0,8.94,12.98,11.83,0.87,37.8,15.02
2026-05-30T10:00:00Z,24,82,0,0,0,0,8.91,12.98,11.83,0.83,37.46,14.67
2026-05-30T11:00:00Z,24,80,0,0,0,0,9.03,12.97,11.83,0.77,36.8,13.98
2026-05-30T12:00:00Z,22,82,0,0,1,0,9.27,12.81,11.54,0.74,37.26,13.82
2026-05-30T13:00:00Z,33,69,0,0,39,0,9.57,12.8,11.83,0.74,36.48,13.71
2026-05-30T14:00:00Z,51,43,0,0,190,0,10.12,12.8,11.54,0.87,37.99,15.01
2026-05-30T15:00:00Z,55,36,0,9,396,0,10.04,12.78,11.55,2.12,39.79,23.18
2026-05-30T16:00:00Z,58,30,0,6,607,0,10.09,12.76,11.55,1.77,41.17,21.65
2026-05-30T17:00:00Z,61,25,0,6,794,0,10.23,12.73,11.56,1.9,42.22,22.63
2026-05-30T18:00:00Z,63,24,0,6,941,0,10.45,12.69,11.57,2.03,43.01,23.52
2026-05-30T19:00:00Z,66,21,0,5,1025,0,10.21,12.64,11.58,1.96,43.84,23.37
2026-05-30T20:00:00Z,68,19,0,5,1048,0,9.92,12.58,11.59,2.08,44.6,24.19
2026-05-30T21:00:00Z,70,18,0,8,1009,0,9.63,12.52,11.6,2.89,45.27,28.34
2026-05-30T22:00:00Z,71,14,0,11,908,0,9.34,12.45,11.56,3.9,45.97,32.76
2026-05-30T23:00:00Z,71,15,0,7,748,0,9.09,12.38,11.53,2.88,46.58,28.67
2026-05-31T00:00:00Z,70,14,0,7,553,0,8.88,12.33,11.5,2.96,47,29.13
2026-05-31T01:00:00Z,69,16,0,6,336,0,8.67,12.28,11.46,2.71,47.33,28.09
2026-05-31T02:00:00Z,65,19,0,6,127,0,8.46,12.24,11.45,2.67,47.39,27.91
2026-05-31T03:00:00Z,56,29,0,3,5,0,8.52,12.22,11.46,1.91,46.88,23.77
2026-05-31T04:00:00Z,46,39,0,2,0,0,8.42,12.2,11.68,1.57,45.41,21.42
2026-05-31T05:00:00Z,44,43,0,2,0,0,8.5,12.35,11.68,1.4,43.99,20.06
2026-05-31T06:00:00Z,39,51,0,0,0,0,8.54,12.34,11.68,1.17,43,18.25
2026-05-31T07:00:00Z,35,57,0,0,0,0,8.56,12.33,11.68,1.1,42.03,17.57
2026-05-31T08:00:00Z,33,63,0,0,0,0,8.52,12.32,11.68,1.04,41.18,16.99
2026-05-31T09:00:00Z,31,64,0,0,0,0,8.49,12.31,11.68,1,40.47,16.49
2026-05-31T10:00:00Z,29,69,0,0,0,0,8.46,12.31,11.68,0.96,39.99,16.12
2026-05-31T11:00:00Z,28,68,0,0,0,0,8.63,12.3,11.71,0.92,39.4,15.73
2026-05-31T12:00:00Z,27,71,0,0,1,0,8.86,12.13,11.71,0.91,39.21,15.56
2026-05-31T13:00:00Z,38,55,0,0,39,0,9.18,12.12,11.69,0.91,39.12,15.55
2026-05-31T14:00:00Z,57,34,0,1,190,0,9.73,12.11,11.64,1.03,40.04,16.69
2026-05-31T15:00:00Z,65,21,0,6,396,0,9.7,12.09,11.51,1.78,42.09,21.9
2026-05-31T16:00:00Z,69,19,0,2,606,0,9.65,12.07,11.51,1.36,43.6,19.68
2026-05-31T17:00:00Z,71,15,0,6,793,0,9.81,12.04,11.52,2.12,44.59,24.41
2026-05-31T18:00:00Z,72,15,0,7,940,0,9.71,12,11.53,2.52,45.47,26.66
2026-05-31T19:00:00Z,75,14,0,5,1026,0,9.38,11.94,11.54,2.25,46.29,25.49
2026-05-31T20:00:00Z,75,15,0,10,960,0,9.06,11.88,11.56,3.73,46.95,32.4
2026-05-31T21:00:00Z,77,13,0,7,1021,0,8.76,11.81,11.57,2.99,47.46,29.42
2026-05-31T22:00:00Z,76,10,0,11,914,0,8.48,11.74,11.53,4.39,48.08,35.32
2026-05-31T23:00:00Z,77,9,0,10,754,0,8.23,11.68,11.5,4.21,48.63,34.8
2026-06-01T00:00:00Z,76,11,0,8,556,0,8.02,11.62,11.5,3.64,48.99,32.68
2026-06-01T01:00:00Z,75,10,0,7,340,0,7.81,11.57,11.52,3.34,49.13,31.46
2026-06-01T02:00:00Z,70,13,0,6,131,0,7.61,11.53,11.53,3.02,49.18,30.03
2026-06-01T03:00:00Z,66,21,0,6,5,0,7.45,11.5,11.55,2.85,48.86,29.14
2026-06-01T04:00:00Z,51,34,0,3,0,0,7.54,11.48,11.64,1.92,47.71,24.04
2026-06-01T05:00:00Z,47,39,0,0,0,0,7.62,11.63,11.63,1.36,46.16,20.18
2026-06-01T06:00:00Z,42,46,0,2,0,0,7.67,11.61,11.63,1.38,45,20.1
2026-06-01T07:00:00Z,38,49,0,0,0,0,7.67,11.6,11.62,1.15,44.06,18.34
2026-06-01T08:00:00Z,35,52,0,0,0,0,7.64,11.6,11.62,1.11,43.41,17.87
2026-06-01T09:00:00Z,34,55,0,0,0,0,7.61,11.59,11.62,1.07,42.89,17.52
2026-06-01T10:00:00Z,32,59,0,0,0,0,7.58,11.58,11.62,1.04,42.43,17.2
2026-06-01T11:00:00Z,31,61,0,1,0,0,7.69,11.58,11.61,1.06,41.92,17.21
2026-06-01T12:00:00Z,29,64,0,0,1,0,7.9,11.53,11.58,0.99,41.59,16.64
2026-06-01T13:00:00Z,42,47,0,0,40,0,8.18,11.4,11.58,0.99,41.5,16.59
2026-06-01T14:00:00Z,58,30,0,0,191,0,8.71,11.39,11.58,1.05,42.21,17.22
2026-06-01T15:00:00Z,69,19,0,1,353,0,8.67,11.37,11.59,1.2,43.78,18.62
2026-06-01T16:00:00Z,72,16,0,3,600,0,8.78,11.35,11.59,1.54,45.09,21.17
2026-06-01T17:00:00Z,73,14,0,4,794,0,8.82,11.32,11.57,1.84,46.11,23.21
2026-06-01T18:00:00Z,75,16,0,8,932,0,8.93,11.28,11.56,2.88,46.87,28.73
2026-06-01T19:00:00Z,76,14,0,6,1026,0,8.65,11.23,11.55,2.55,47.6,27.37
2026-06-01T20:00:00Z,77,12,0,9,1055,0,8.36,11.18,11.57,3.53,48.21,31.97
2026-06-01T21:00:00Z,79,11,0,8,1018,0,8.09,11.11,11.58,3.4,48.76,31.6
2026-06-01T22:00:00Z,79,10,0,13,913,0,7.83,11.04,11.59,5.35,49.22,39.07
2026-06-01T23:00:00Z,79,12,0,9,750,0,7.61,10.98,11.6,3.99,49.57,34.26
2026-06-02T00:00:00Z,78,12,0,12,549,0,7.4,10.93,11.62,5.12,49.74,38.49
2026-06-02T01:00:00Z,77,12,0,8,379,0,7.17,10.88,11.63,3.64,49.84,32.93
2026-06-02T02:00:00Z,71,14,0,9,136,0,6.97,10.84,11.63,3.89,49.84,33.96
2026-06-02T03:00:00Z,65,18,0,4,6,0,6.82,10.81,11.62,2.35,49.64,26.86
2026-06-02T04:00:00Z,53,28,0,1,0,0,6.93,10.79,11.62,1.7,49.02,22.99
2026-06-02T05:00:00Z,45,36,0,0,0,0,7.02,10.94,11.61,1.44,47.83,21.12
2026-06-02T06:00:00Z,42,40,0,0,0,0,7.07,10.93,11.64,1.3,46.57,19.85
2026-06-02T07:00:00Z,40,43,0,0,0,0,7.03,10.92,11.65,1.21,45.71,19.07
2026-06-02T08:00:00Z,38,45,0,0,0,0,7.05,10.91,11.65,1.16,45.07,18.59
2026-06-02T09:00:00Z,36,51,0,0,0,0,7.02,10.9,11.65,1.12,44.56,18.22
2026-06-02T10:00:00Z,34,54,0,0,0,0,6.99,10.9,11.65,1.09,43.99,17.82
2026-06-02T11:00:00Z,33,53,0,0,0,0,6.97,10.89,11.65,1.06,43.55,17.53
2026-06-02T12:00:00Z,33,59,0,0,1,0,7.15,10.88,11.65,1.04,43.19,17.34
2026-06-02T13:00:00Z,43,45,0,0,39,0,7.41,10.71,11.6,1.03,43.18,17.26
2026-06-02T14:00:00Z,61,27,0,0,191,0,7.92,10.71,11.6,1.09,43.76,17.77
2026-06-02T15:00:00Z,70,20,0,4,396,0,7.92,10.69,11.59,1.58,45.22,21.43
2026-06-02T16:00:00Z,74,17,0,4,604,0,8.04,10.66,11.59,1.73,46.41,22.6
2026-06-02T17:00:00Z,76,15,0,6,787,0,8.2,10.64,11.58,2.27,47.29,25.84
2026-06-02T18:00:00Z,77,13,0,10,919,0,8.31,10.6,11.58,3.49,48,31.74
2026-06-02T19:00:00Z,79,12,0,7,1025,0,8.04,10.55,11.56,2.88,48.8,29.28
2026-06-02T20:00:00Z,78,12,0,11,1058,0,7.78,10.5,11.55,4.31,49.49,35.48
2026-06-02T21:00:00Z,80,12,0,11,912,0,7.54,10.44,11.53,4.5,50.04,36.37
2026-06-02T22:00:00Z,81,10,0,9,892,0,7.33,10.38,11.51,3.93,50.48,34.31
2026-06-02T23:00:00Z,79,13,0,11,715,0,7.12,10.33,11.49,4.73,50.84,37.49
2026-06-03T00:00:00Z,80,10,0,7,567,0,6.92,10.28,11.47,3.36,51.07,32.11
2026-06-03T01:00:00Z,77,12,0,9,330,0,6.71,10.24,11.46,4.03,51.3,34.98
2026-06-03T02:00:00Z,74,13,0,7,124,0,6.52,10.2,11.45,3.3,51.33,31.89
2026-06-03T03:00:00Z,59,23,0,4,4,0,6.59,10.18,11.44,2.36,50.95,27.24
2026-06-03T04:00:00Z,51,32,0,0,0,0,6.66,10.32,11.43,1.57,49.85,22.35
2026-06-03T05:00:00Z,47,35,0,0,0,0,6.6,10.31,11.53,1.38,48.45,20.8
2026-06-03T06:00:00Z,43,40,0,0,0,0,6.66,10.3,11.52,1.27,47.52,19.88
2026-06-03T07:00:00Z,41,42,0,0,0,0,6.68,10.29,11.52,1.21,46.75,19.23
2026-06-03T08:00:00Z,39,46,0,0,0,0,6.64,10.29,11.52,1.16,46.2,18.8
2026-06-03T09:00:00Z,37,52,0,0,0,0,6.61,10.28,11.52,1.12,45.64,18.39
